source,sentid,is_proper_name,uses_spanish_orthography,is_spa,spanish_word_has_nahuatl_morphemes,orig,inali_keep_spanish,ilv_keep_spanish,sep_keep_spanish,ack_keep_spanish,corrected_spanish_orthography
in-pollito-non-amo-niman-otlacat,4,0,1,0,0,¿,¿,¿,¿,¿,
in-pollito-non-amo-niman-otlacat,4,0,1,0,0,tla,tla,tla,tla,tla,
in-pollito-non-amo-niman-otlacat,4,0,1,0,0,ohcon,ohkon,ohcon,ojkon,ohcon,
in-pollito-non-amo-niman-otlacat,4,0,1,0,0,aquih,akih,aquih,akij,aquih,
in-pollito-non-amo-niman-otlacat,4,0,1,0,0,?,?,?,?,?,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,Satepan,satepan,satepan,satepan,zatepan,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,cahsito,kahsito,cahsito,kajsito,cahcito,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,se,se,se,se,ce,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,itzcuintli,itskwintli,itscuintli,itskuintli,itzcuintli,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,uan,wan,uan,uan,huan,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,ctlahtlanih,ktlahtlanih,ctlahtlanih,ktlajtlanij,ctlahtlanih,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,:,:,:,:,:,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,-,-,-,-,-,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,¿,¿,¿,¿,¿,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,Xamo,xamo,xamo,xamo,xamo,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,touatzin,towatsin,touatzin,touatsin,tohuatzin,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,tonnomaman,tonnomaman,tonnomaman,tonnomaman,tonnomaman,
in-pollito-non-amo-niman-otlacat,5,0,1,0,0,?,?,?,?,?,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,In,in,in,in,in,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,itzcuintli,itskwintli,itscuintli,itskuintli,itzcuintli,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,nauat,nawat,nauat,nauat,nahuat,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,:,:,:,:,:,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,-,-,-,-,-,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,Neh,neh,neh,nej,neh,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,amo,amo,amo,amo,amo,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,",",",",",",",",",",
in-pollito-non-amo-niman-otlacat,6,0,1,1,0,porque,porque,porque,porque,porque,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,neh,neh,neh,nej,neh,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,amo,amo,amo,amo,amo,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,intempileh,intempileh,intempileh,intempilej,intempileh,
in-pollito-non-amo-niman-otlacat,6,0,1,0,0,.,.,.,.,.,
in-pollito-non-amo-niman-otlacat,7,0,1,0,0,-,-,-,-,-,
in-pollito-non-amo-niman-otlacat,7,0,1,0,0,¡,¡,¡,¡,¡,
in-pollito-non-amo-niman-otlacat,7,0,1,0,0,aa,aa,aa,aa,aa,
in-pollito-non-amo-niman-otlacat,7,0,1,0,0,!,!,!,!,!,
in-pollito-non-amo-niman-otlacat,7,0,1,0,0,",",",",",",",",",",
in-pollito-non-amo-niman-otlacat,7,0,1,0,0,¿,¿,¿,¿,¿,
in-pollito-non-amo-niman-otlacat,7,0,1,0,0,tla,tla,tla,tla,tla,
in-pollito-non-amo-niman-otlacat,7,0,1,0,0,ohcon,ohkon,ohcon,ojkon,ohcon,
in-pollito-non-amo-niman-otlacat,7,0,1,0,0,aquih,akih,aquih,akij,aquih,
in-pollito-non-amo-niman-otlacat,7,0,1,0,0,?,?,?,?,?,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,Satepan,satepan,satepan,satepan,zatepan,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,cahsito,kahsito,cahsito,kajsito,cahcito,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,se,se,se,se,ce,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,axno,axno,axno,axno,axno,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,uan,wan,uan,uan,huan,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,ctlahtlanih,ktlahtlanih,ctlahtlanih,ktlajtlanij,ctlahtlanih,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,:,:,:,:,:,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,-,-,-,-,-,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,¿,¿,¿,¿,¿,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,Xamo,xamo,xamo,xamo,xamo,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,touatzin,towatsin,touatzin,touatsin,tohuatzin,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,tonnomaman,tonnomaman,tonnomaman,tonnomaman,tonnomaman,
in-pollito-non-amo-niman-otlacat,8,0,1,0,0,?,?,?,?,?,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,In,in,in,in,in,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,axno,axno,axno,axno,axno,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,nauat,nawat,nauat,nauat,nahuat,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,:,:,:,:,:,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,-,-,-,-,-,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,Neh,neh,neh,nej,neh,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,amo,amo,amo,amo,amo,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,",",",",",",",",",",
in-pollito-non-amo-niman-otlacat,9,0,1,1,0,porque,porque,porque,porque,porque,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,neh,neh,neh,nej,neh,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,amo,amo,amo,amo,amo,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,intempileh,intempileh,intempileh,intempilej,intempileh,
in-pollito-non-amo-niman-otlacat,9,0,1,0,0,.,.,.,.,.,
in-pollito-non-amo-niman-otlacat,10,0,1,0,0,-,-,-,-,-,
in-pollito-non-amo-niman-otlacat,10,0,1,0,0,¡,¡,¡,¡,¡,
in-pollito-non-amo-niman-otlacat,10,0,1,0,0,aa,aa,aa,aa,aa,
in-pollito-non-amo-niman-otlacat,10,0,1,0,0,!,!,!,!,!,
in-pollito-non-amo-niman-otlacat,10,0,1,0,0,",",",",",",",",",",
in-pollito-non-amo-niman-otlacat,10,0,1,0,0,¿,¿,¿,¿,¿,
in-pollito-non-amo-niman-otlacat,10,0,1,0,0,tla,tla,tla,tla,tla,
in-pollito-non-amo-niman-otlacat,10,0,1,0,0,ohcon,ohkon,ohcon,ojkon,ohcon,
in-pollito-non-amo-niman-otlacat,10,0,1,0,0,aquih,akih,aquih,akij,aquih,
in-pollito-non-amo-niman-otlacat,10,0,1,0,0,?,?,?,?,?,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,Satepan,satepan,satepan,satepan,zatepan,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,cahsito,kahsito,cahsito,kajsito,cahcito,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,se,se,se,se,ce,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,cuapoueh,kwapoweh,cuapoueh,kuapouej,cuapohueh,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,uan,wan,uan,uan,huan,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,ctlahtlanih,ktlahtlanih,ctlahtlanih,ktlajtlanij,ctlahtlanih,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,:,:,:,:,:,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,-,-,-,-,-,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,¿,¿,¿,¿,¿,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,Xamo,xamo,xamo,xamo,xamo,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,touatzin,towatsin,touatzin,touatsin,tohuatzin,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,tonnomaman,tonnomaman,tonnomaman,tonnomaman,tonnomaman,
in-pollito-non-amo-niman-otlacat,11,0,1,0,0,?,?,?,?,?,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,In,in,in,in,in,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,cuapoueh,kwapoweh,cuapoueh,kuapouej,cuapohueh,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,nauat,nawat,nauat,nauat,nahuat,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,:,:,:,:,:,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,-,-,-,-,-,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,Neh,neh,neh,nej,neh,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,amo,amo,amo,amo,amo,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,",",",",",",",",",",
in-pollito-non-amo-niman-otlacat,12,0,1,1,0,porque,porque,porque,porque,porque,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,neh,neh,neh,nej,neh,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,amo,amo,amo,amo,amo,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,intempileh,intempileh,intempileh,intempilej,intempileh,
in-pollito-non-amo-niman-otlacat,12,0,1,0,0,.,.,.,.,.,
in-pollito-non-amo-niman-otlacat,13,0,1,0,0,-,-,-,-,-,
in-pollito-non-amo-niman-otlacat,13,0,1,0,0,¡,¡,¡,¡,¡,
in-pollito-non-amo-niman-otlacat,13,0,1,0,0,aa,aa,aa,aa,aa,
in-pollito-non-amo-niman-otlacat,13,0,1,0,0,!,!,!,!,!,
in-pollito-non-amo-niman-otlacat,13,0,1,0,0,",",",",",",",",",",
in-pollito-non-amo-niman-otlacat,13,0,1,0,0,¿,¿,¿,¿,¿,
in-pollito-non-amo-niman-otlacat,13,0,1,0,0,tla,tla,tla,tla,tla,
in-pollito-non-amo-niman-otlacat,13,0,1,0,0,ohcon,ohkon,ohcon,ojkon,ohcon,
in-pollito-non-amo-niman-otlacat,13,0,1,0,0,aquih,akih,aquih,akij,aquih,
in-pollito-non-amo-niman-otlacat,13,0,1,0,0,?,?,?,?,?,
in-pollito-non-amo-niman-otlacat,14,0,1,0,0,In,in,in,in,in,
in-pollito-non-amo-niman-otlacat,14,0,1,1,0,pollito,pollito,pollito,pollito,pollito,
in-pollito-non-amo-niman-otlacat,14,0,1,0,0,simi,simi,simi,simi,cimi,
in-pollito-non-amo-niman-otlacat,14,0,1,1,0,y,y,y,y,y,
in-pollito-non-amo-niman-otlacat,14,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,14,0,1,0,0,tlaocoxca,tlaokoxka,tlaocoxca,tlaokoxka,tlaocoxca,
in-pollito-non-amo-niman-otlacat,14,0,1,0,0,uan,wan,uan,uan,huan,
in-pollito-non-amo-niman-otlacat,14,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,14,0,1,0,0,yah,yah,yah,yaj,yah,
in-pollito-non-amo-niman-otlacat,14,0,1,0,0,ictemohtiu,ictemohtiu,ictemohtiu,ictemohtiu,ictemohtiu,
in-pollito-non-amo-niman-otlacat,14,0,1,0,0,nimaman,nimaman,nimaman,nimaman,nimaman,
in-pollito-non-amo-niman-otlacat,14,0,1,0,0,.,.,.,.,.,
in-pollito-non-amo-niman-otlacat,15,0,1,0,0,Ihcuac,ihkwak,ihcuac,ijkuak,ihcuac,
in-pollito-non-amo-niman-otlacat,15,0,1,0,0,iccaqui,ikkaki,iccaqui,ikkaki,iccaqui,
in-pollito-non-amo-niman-otlacat,15,0,1,0,0,tlenoh,tlenoh,tlenoh,tlenoj,tlenoh,
in-pollito-non-amo-niman-otlacat,15,0,1,0,0,caquisti,kakisti,caquisti,kakisti,caquizti,
in-pollito-non-amo-niman-otlacat,15,0,1,0,0,",",",",",",",",",",
in-pollito-non-amo-niman-otlacat,15,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,15,0,1,0,0,yah,yah,yah,yaj,yah,
in-pollito-non-amo-niman-otlacat,15,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,15,0,1,0,0,ctato,ktato,ctato,ktato,ctato,
in-pollito-non-amo-niman-otlacat,15,0,1,0,0,.,.,.,.,.,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,Ompa,ompa,ompa,ompa,ompa,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,catca,katka,catca,katka,catca,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,se,se,se,se,ce,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,caxtil,kaxtil,caxtil,kaxtil,caxtil,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,uan,wan,uan,uan,huan,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,ctlahtlanih,ktlahtlanih,ctlahtlanih,ktlajtlanij,ctlahtlanih,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,:,:,:,:,:,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,-,-,-,-,-,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,¿,¿,¿,¿,¿,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,Xamo,xamo,xamo,xamo,xamo,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,touatzin,towatsin,touatzin,touatsin,tohuatzin,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,tonnomaman,tonnomaman,tonnomaman,tonnomaman,tonnomaman,
in-pollito-non-amo-niman-otlacat,16,0,1,0,0,?,?,?,?,?,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,In,in,in,in,in,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,caxtil,kaxtil,caxtil,kaxtil,caxtil,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,nauat,nawat,nauat,nauat,nahuat,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,:,:,:,:,:,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,-,-,-,-,-,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,¡,¡,¡,¡,¡,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,Quemah,kemah,quemah,kemaj,quemah,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,!,!,!,!,!,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,¡,¡,¡,¡,¡,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,Nosintitzin,nosintitsin,nosintitzin,nosintitsin,nocintitzin,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,itnoconeu,itnoconeu,itnoconeu,itnoconeu,itnoconeu,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,!,!,!,!,!,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,Ixuiqui,ixwiki,ixuiqui,ixuiki,ixhuiqui,
in-pollito-non-amo-niman-otlacat,17,0,1,0,0,nican,nikan,nican,nikan,nican,
in-pollito-non-amo-niman-otlacat,18,0,1,0,0,ixquimahsiqui,ixkimahsiki,ixquimahsiqui,ixkimajsiki,ixquimahciqui,
in-pollito-non-amo-niman-otlacat,18,0,1,0,0,mocniuan,mokniwan,mocniuan,mokniuan,mocnihuan,
in-pollito-non-amo-niman-otlacat,18,0,1,0,0,.,.,.,.,.,
in-pollito-non-amo-niman-otlacat,19,0,1,0,0,Uan,wan,uan,uan,huan,
in-pollito-non-amo-niman-otlacat,19,0,1,0,0,ihcuacon,ihkwakon,ihcuacon,ijkuakon,ihcuacon,
in-pollito-non-amo-niman-otlacat,19,0,1,0,0,in,in,in,in,in,
in-pollito-non-amo-niman-otlacat,19,0,1,1,0,pollito,pollito,pollito,pollito,pollito,
in-pollito-non-amo-niman-otlacat,19,0,1,0,0,simi,simi,simi,simi,cimi,
in-pollito-non-amo-niman-otlacat,19,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,19,0,1,0,0,pac,pak,pac,pak,pac,
in-pollito-non-amo-niman-otlacat,19,0,1,0,0,nic,nik,nic,nik,nic,
in-pollito-non-amo-niman-otlacat,19,0,1,0,0,o,o,o,o,o,
in-pollito-non-amo-niman-otlacat,19,0,1,0,0,cahsic,kahsik,cahsic,kajsik,cahcic,
in-pollito-non-amo-niman-otlacat,19,0,1,0,0,nimaman,nimaman,nimaman,nimaman,nimaman,
in-pollito-non-amo-niman-otlacat,19,0,1,0,0,.,.,.,.,.,
Frog_Story,0,0,1,1,0,En,En,En,En,En,
Frog_Story,0,0,1,1,0,primer,primer,primer,primer,primer,
Frog_Story,0,0,1,1,0,lugar,lugar,lugar,lugar,lugar,
Frog_Story,0,0,1,0,0,nin,nin,nin,nin,nin,
Frog_Story,0,0,1,0,0,se,se,se,se,ce,
Frog_Story,0,0,1,1,0,libro,libro,libro,libro,libro,
Frog_Story,0,0,1,0,0,itoka,itoka,itoca,itoka,itoca,
Frog_Story,0,0,1,0,0,mach,mach,mach,mach,mach,
Frog_Story,0,0,1,0,0,"""","""","""","""","""",
Frog_Story,0,0,1,1,0,rana,rana,rana,rana,rana,
Frog_Story,0,0,1,0,0,",",",",",",",",",",
Frog_Story,0,0,1,0,0,kan,kan,can,kan,can,
Frog_Story,0,0,1,0,0,tikah,tikah,ticah,tikaj,ticah,
Frog_Story,0,0,1,0,0,?,?,?,?,?,
Frog_Story,0,0,1,0,0,"""","""","""","""","""",
Frog_Story,0,0,1,0,0,kimotlahtlania,kimotlahtlania,quimotlahtlania,kimotlajtlania,quimotlahtlania,
Frog_Story,0,0,1,0,0,se,se,se,se,ce,
Frog_Story,0,0,1,0,0,telpukatl,telpukatl,telpucatl,telpukatl,telpucatl,
Frog_Story,0,0,1,0,0,.,.,.,.,.,
Frog_Story,1,0,1,0,0,Wan,wan,uan,uan,huan,
Frog_Story,1,0,1,0,0,nikan,nikan,nican,nikan,nican,
Frog_Story,1,0,1,0,0,kah,kah,cah,kaj,cah,
Frog_Story,1,0,1,0,0,se,se,se,se,ce,
Frog_Story,1,0,1,0,0,telpukatl,telpukatl,telpucatl,telpukatl,telpucatl,
Frog_Story,1,0,1,0,0,",",",",",",",",",",
Frog_Story,1,0,1,0,0,ika,ika,ica,ika,ica,
Frog_Story,1,0,1,1,1,ibotas,ibotas,ibotas,ibotas,ibotas,
Frog_Story,1,0,1,0,0,wihwinyeh,wihwinyeh,uihuinyeh,uijuinyej,huihhuinyeh,
Frog_Story,1,0,1,0,0,.,.,.,.,.,
Frog_Story,2,0,1,0,0,Mota,mota,mota,mota,mota,
Frog_Story,2,0,1,0,0,iaxka,iaxka,iaxca,iaxka,iaxca,
Frog_Story,2,0,1,0,0,n,n,n,n,n,
Frog_Story,2,0,1,0,0,itatah,itatah,itatah,itataj,itatah,
Frog_Story,2,0,1,0,0,.,.,.,.,.,
Frog_Story,3,0,1,0,0,Itatah,itatah,itatah,itataj,itatah,
Frog_Story,3,0,1,0,0,no,no,no,no,no,
Frog_Story,3,0,1,0,0,sé,sé,sé,sé,cé,
Frog_Story,3,0,1,0,0,;,;,;,;,;,
Frog_Story,3,0,1,1,0,porque,porque,porque,porque,porque,
Frog_Story,3,0,1,0,0,tlami,tlami,tlami,tlami,tlami,
Frog_Story,3,0,1,1,0,hasta,hasta,hasta,hasta,hasta,
Frog_Story,3,0,1,0,0,tikestlah,tikestlah,tiquestlah,tikestlaj,tiqueztlah,
Frog_Story,3,0,1,0,0,.,.,.,.,.,
Frog_Story,4,0,1,0,0,Wan,wan,uan,uan,huan,
Frog_Story,4,0,1,0,0,kitsahtsilihtok,kitsahtsilihtok,quitzahtzilihtoc,kitsajtsilijtok,quitzahtzilihtoc,
Frog_Story,4,0,1,0,0,n,n,n,n,n,
Frog_Story,4,0,1,1,1,irana,irana,irana,irana,irana,
Frog_Story,4,0,1,0,0,mach,mach,mach,mach,mach,
Frog_Story,4,0,1,0,0,kanih,kanih,canih,kanij,canih,
Frog_Story,4,0,1,0,0,kah,kah,cah,kaj,cah,
Frog_Story,4,0,1,0,0,.,.,.,.,.,
Frog_Story,5,0,1,0,0,Iwah,iwah,iuah,iuaj,ihuah,
Frog_Story,5,0,1,0,0,n,n,n,n,n,
Frog_Story,5,0,1,0,0,itskwih,itskwih,itscuih,itskuij,itzcuih,
Frog_Story,5,0,1,0,0,katkih,katkih,catquih,katkij,catquih,
Frog_Story,5,0,1,0,0,no,no,no,no,no,
Frog_Story,5,0,1,0,0,",",",",",",",",",",
Frog_Story,5,0,1,1,0,pues,pues,pues,pues,pues,
Frog_Story,5,0,1,0,0,",",",",",",",",",",
Frog_Story,5,0,1,0,0,kitemohtokeh,kitemohtokeh,quitemohtoqueh,kitemojtokej,quitemohtoqueh,
Frog_Story,5,0,1,0,0,n,n,n,n,n,
Frog_Story,5,0,1,1,1,irana,irana,irana,irana,irana,
Frog_Story,5,0,1,0,0,.,.,.,.,.,
Frog_Story,6,0,1,1,0,Me,Me,Me,Me,Me,
Frog_Story,6,0,1,1,0,imagino,imagino,imagino,imagino,imagino,
Frog_Story,6,0,1,1,0,que,que,que,que,que,
Frog_Story,6,0,1,1,0,de,de,de,de,de,
Frog_Story,6,0,1,0,0,non,non,non,non,non,
Frog_Story,6,0,1,1,1,motrataroa,motrataroa,motrataroa,motrataroa,motrataroa,
Frog_Story,6,0,1,0,0,.,.,.,.,.,
Frog_Story,7,0,1,0,0,Sekitas,sekitas,sequitas,sekitas,cequitaz,
Frog_Story,7,0,1,0,0,n,n,n,n,n,
Frog_Story,7,0,1,1,0,primera,primera,primera,primera,primera,
Frog_Story,7,0,1,1,0,parte,parte,parte,parte,parte,
Frog_Story,7,0,1,0,0,",",",",",",",",",",
Frog_Story,7,0,1,0,0,kinih,kinih,quinih,kinij,quinih,
Frog_Story,7,0,1,0,0,yuwi,yuwi,yuui,yuui,yuhui,
Frog_Story,7,0,1,0,0,nin,nin,nin,nin,nin,
Frog_Story,7,0,1,1,1,tolibro,tolibro,tolibro,tolibro,tolibro,
Frog_Story,7,0,1,0,0,.,.,.,.,.,
Frog_Story,8,0,1,1,0,Primera,Primera,Primera,Primera,Primera,
Frog_Story,8,0,1,1,0,parte,parte,parte,parte,parte,
Frog_Story,8,0,1,0,0,nikan,nikan,nican,nikan,nican,
Frog_Story,8,0,1,0,0,kah,kah,cah,kaj,cah,
Frog_Story,8,0,1,0,0,se,se,se,se,ce,
Frog_Story,8,0,1,0,0,telpukatl,telpukatl,telpucatl,telpukatl,telpucatl,
Frog_Story,8,0,1,0,0,.,.,.,.,.,
Frog_Story,9,0,1,0,0,Kipixtok,kipixtok,quipixtoc,kipixtok,quipixtoc,
Frog_Story,9,0,1,0,0,se,se,se,se,ce,
Frog_Story,9,0,1,1,0,rana,rana,rana,rana,rana,
Frog_Story,9,0,1,0,0,itich,itich,itich,itich,itich,
Frog_Story,9,0,1,0,0,se,se,se,se,ce,
Frog_Story,9,0,1,1,0,frasco,frasco,frasco,frasco,frasco,
Frog_Story,9,0,1,0,0,wan,wan,uan,uan,huan,
Frog_Story,9,0,1,0,0,kipapanitstokeh,kipapanitstokeh,quipapanitstoqueh,kipapanitstokej,quipapanitztoqueh,
Frog_Story,9,0,1,0,0,.,.,.,.,.,
Frog_Story,10,0,1,0,0,Mota,mota,mota,mota,mota,
Frog_Story,10,0,1,0,0,simi,simi,simi,simi,cimi,
Frog_Story,10,0,1,0,0,kipaktia,kipaktia,quipactia,kipaktia,quipactia,
Frog_Story,10,0,1,0,0,n,n,n,n,n,
Frog_Story,10,0,1,1,0,irana,irana,irana,irana,irana,
Frog_Story,10,0,1,0,0,.,.,.,.,.,
Frog_Story,11,0,1,1,0,Ahora,Ahora,Ahora,Ahora,Ahora,
Frog_Story,11,0,1,1,0,sí,sí,sí,sí,sí,
Frog_Story,11,0,1,0,0,",",",",",",",",",",
Frog_Story,11,0,1,0,0,simi,simi,simi,simi,cimi,
Frog_Story,11,0,1,0,0,kitlasohtla,kitlasohtla,quitlasohtla,kitlasojtla,quitlazohtla,
Frog_Story,11,0,1,0,0,.,.,.,.,.,
Frog_Story,12,0,1,0,0,Wan,wan,uan,uan,huan,
Frog_Story,12,0,1,0,0,mota,mota,mota,mota,mota,
Frog_Story,12,0,1,1,0,ya,ya,ya,ya,ya,
Frog_Story,12,0,1,0,0,tlayuwa,tlayuwa,tlayuua,tlayuua,tlayuhua,
Frog_Story,12,0,1,0,0,.,.,.,.,.,
Frog_Story,13,0,1,0,0,Mota,mota,mota,mota,mota,
Frog_Story,13,0,1,0,0,yas,yas,yas,yas,yaz,
Frog_Story,13,0,1,1,0,para,para,para,para,para,
Frog_Story,13,0,1,1,0,que,que,que,que,que,
Frog_Story,13,0,1,1,0,ya,ya,ya,ya,ya,
Frog_Story,13,0,1,0,0,motekas,motekas,motecas,motekas,motecaz,
Frog_Story,13,0,1,0,0,n,n,n,n,n,
Frog_Story,13,0,1,0,0,telpukatl,telpukatl,telpucatl,telpukatl,telpucatl,
Frog_Story,13,0,1,0,0,.,.,.,.,.,
Frog_Story,14,0,1,0,0,Nikah,nikah,nicah,nikaj,nicah,
Frog_Story,14,0,1,0,0,mota,mota,mota,mota,mota,
Frog_Story,14,0,1,1,0,ya,ya,ya,ya,ya,
Frog_Story,14,0,1,0,0,yeh,yeh,yeh,yej,yeh,
Frog_Story,14,0,1,0,0,kipixtok,kipixtok,quipixtoc,kipixtok,quipixtoc,
Frog_Story,14,0,1,0,0,n,n,n,n,n,
Frog_Story,14,0,1,1,1,ipijama,ipijama,ipijama,ipijama,ipijama,
Frog_Story,14,0,1,0,0,wan,wan,uan,uan,huan,
Frog_Story,14,0,1,1,0,ya,ya,ya,ya,ya,
Frog_Story,14,0,1,0,0,motekas,motekas,motecas,motekas,motecaz,
Frog_Story,14,0,1,0,0,.,.,.,.,.,
Frog_Story,15,0,1,1,0,Y,Y,Y,Y,Y,
Frog_Story,15,0,1,0,0,nikah,nikah,nicah,nikaj,nicah,
Frog_Story,15,0,1,0,0,oksipa,oksipa,occipa,oksipa,occipa,
Frog_Story,15,0,1,0,0,mota,mota,mota,mota,mota,
Frog_Story,15,0,1,1,0,que,que,que,que,que,
Frog_Story,15,0,1,0,0,n,n,n,n,n,
